period,depth,duration,std_flux,skew_flux,kurt_flux,is_exoplanet,target_name
0.009729670832076345,0.0007049002813992455,0.009729670832076345,0.0002248716709092375,0.01500371871245273,-0.11883599172621695,1,Kepler-10
0.009680558043994652,0.0009585150749803484,0.009680558043994652,0.0002989514884698226,0.009960940386536554,-0.03672146562277767,1,Kepler-22
0.2978828954677811,0.0005744102466663792,0.2978828954677811,0.00016906036474983554,-0.020854715712914126,0.4196513649803171,1,Kepler-62
0.29733449913897936,0.0005114864768668292,0.29733449913897936,0.00015276880226987712,0.032839092853781546,0.30522807257596174,1,Kepler-452
0.29767590131279004,0.0013633842551554753,0.29767590131279004,0.0004098845862535311,-0.21194646451517907,0.15601352633645504,1,Kepler-186
0.2967540553330764,0.07539005714972324,0.2967540553330764,0.016126063102543282,-2.7385624561850346,7.036209480318594,0,KIC 10264202
0.2910305681459189,0.002099229997707619,0.2910305681459189,0.0002216830459787761,-2.0754453923463454,14.094702159097833,0,KIC 8462852
